"Latitud","Longitud","placas"
17.4653,-95.2237,"Norteamérica"
32.029,-115.075,"Pacífico"
14.9545,-92.9745,"Caribe"
18.0363,-98.8875,"Norteamérica"
17.0667,-100.545,"Cocos"
18,-101.97,"Rivera"
30.2028,-114.243,"Pacífico"
17.09,-101.13,"Cocos"
15.5683,-92.7693,"Caribe"
15.6447,-95.0192,"Cocos"
16.4502,-95.2258,"Cocos"
16.3322,-98.4937,"Cocos"
15.3677,-94.7297,"Cocos"
18.06,-99.01,"Cocos"
17.27,-100.13,"Cocos"
14.9162,-93.6245,"Caribe"
13.83,-92.76,"Caribe"
31.0425,-114.009,"Norteamérica"
14.0377,-93.2148,"Caribe"
30.5373,-114.083,"Pacífico"
24.7713,-99.7495,"Norteamérica"
16.5555,-93.6437,"Caribe"
19.5115,-102.155,"Rivera"
29.8735,-113.747,"Norteamérica"
19.5295,-102.368,"Rivera"
32.19,-115.17,"Pacífico"
19.4957,-102.159,"Rivera"
17.4435,-95.3383,"Norteamérica"
17.68,-94.84,"Norteamérica"
18.1707,-103.484,"Rivera"
32.2,-115.16,"Pacífico"
19.66,-109.28,"Pacífico"
15.75,-98.87,"Cocos"
18.1277,-103.364,"Rivera"
18.17,-97.51,"Norteamérica"
20.362,-98.9408,"Norteamérica"
17.5613,-95.248,"Norteamérica"
27.1092,-111.349,"Pacífico"
31.3382,-115.745,"Pacífico"
18.9202,-104.691,"Rivera"
15.5143,-92.3103,"Caribe"
16.33,-94.02,"Caribe"
32.01,-116.97,"Pacífico"
16.2487,-98.0547,"Cocos"
18.1467,-98.9068,"Norteamérica"
17.6525,-101.251,"Cocos"
24.2035,-109.061,"Pacífico"
18.57,-101.17,"Rivera"
15.5835,-98.783,"Cocos"
15.55,-93.02,"Caribe"
16.424,-97.5595,"Cocos"
26.9985,-112.166,"Pacífico"
15.2522,-93.3833,"Caribe"
18.0787,-103.318,"Rivera"
30.5865,-114.508,"Pacífico"
16.1268,-97.4583,"Cocos"
15.6647,-95.835,"Cocos"
16.3555,-95,"Cocos"
29.8628,-113.882,"Pacífico"
16.2852,-98.2383,"Cocos"
18.8023,-96.8462,"Norteamérica"
32.4468,-115.536,"Pacífico"
16.0485,-94.8253,"Cocos"
20.2313,-104.975,"Rivera"
19.2972,-104.927,"Rivera"
16.6213,-93.8363,"Caribe"
19.5052,-102.159,"Rivera"
16.2523,-98.0765,"Cocos"
16.01,-98.47,"Cocos"
15.3005,-94.4312,"Caribe"
14.9995,-93.2295,"Caribe"
15.537,-94.8805,"Cocos"
18.03,-103.28,"Rivera"
15.2095,-94.547,"Cocos"
18.9113,-97.0735,"Norteamérica"
14.9803,-94.9758,"Cocos"
19.4692,-102.16,"Rivera"
31.97,-116.83,"Pacífico"
19.3547,-99.1235,"Norteamérica"
18.83,-103.61,"Rivera"
14.2722,-93.993,"Caribe"
17.4328,-99.6018,"Cocos"
14.9142,-92.6525,"Caribe"
14.86,-94.29,"Caribe"
17.6043,-94.6507,"Norteamérica"
30.11,-115.19,"Pacífico"
32.0597,-116.988,"Pacífico"
27.6083,-111.644,"Pacífico"
16.1317,-93.991,"Caribe"
30.343,-114.099,"Pacífico"
17.2723,-92.6352,"Caribe"
32.47,-115.016,"Pacífico"
18.39,-101.04,"Rivera"
18.0858,-103.414,"Rivera"
18.411,-103.28,"Rivera"
19.4078,-104.525,"Rivera"
31.8217,-116.367,"Pacífico"
30.738,-116.292,"Pacífico"
20.4078,-104.53,"Rivera"
14.34,-93.74,"Caribe"
18.8972,-103.65,"Rivera"
18.0173,-99.7232,"Cocos"
31.119,-115.693,"Pacífico"
15.058,-93.5723,"Caribe"
13.858,-92.982,"Caribe"
18.1425,-98.2678,"Norteamérica"
16.5695,-93.5288,"Caribe"
17.765,-103.063,"Rivera"
31.17,-115.6,"Pacífico"
17.36,-105.57,"Rivera"
15.0467,-94.535,"Caribe"
17.4477,-94.8292,"Norteamérica"
16.2762,-98.0688,"Cocos"
19.254,-104.718,"Rivera"
28.6007,-105.319,"Norteamérica"
31.4815,-115.576,"Pacífico"
14.2193,-92.1702,"Caribe"
30.7398,-114.345,"Pacífico"
19.276,-100.965,"Rivera"
14.0483,-93.676,"Caribe"
17.5772,-94.8492,"Norteamérica"
18.26,-98.39,"Norteamérica"
17.2405,-99.978,"Cocos"
17.0235,-94.1345,"Caribe"
23.7645,-108.51,"Norteamérica"
31.482,-115.578,"Pacífico"
27.52,-111.54,"Pacífico"
27.092,-108.548,"Norteamérica"
16.3832,-97.8595,"Cocos"
19.3367,-104.225,"Rivera"
19.5007,-102.162,"Rivera"
15.9802,-97.2382,"Cocos"
14.2905,-93.395,"Caribe"
30.3742,-113.869,"Norteamérica"
19.3085,-103.64,"Rivera"
18.2505,-105.908,"Rivera"
18.4403,-102.823,"Rivera"
31.1597,-115.633,"Pacífico"
18.5342,-106.247,"Rivera"
30.8298,-114.259,"Pacífico"
17.1462,-99.6707,"Cocos"
15.4663,-94.0587,"Caribe"
16.31,-98.24,"Cocos"
15.0693,-94.3192,"Caribe"
31.0745,-114.516,"Pacífico"
16.0413,-97.4823,"Cocos"
17.407,-95.196,"Norteamérica"
19.33,-96.41,"Norteamérica"
15.57,-99.59,"Cocos"
14.096,-91.958,"Caribe"
14.2472,-93.1588,"Caribe"
16.0048,-95.2788,"Cocos"
28.4615,-100.117,"Norteamérica"
19.2852,-103.624,"Rivera"
16.8173,-97.5112,"Cocos"
14.206,-92.268,"Caribe"
32.08,-115.49,"Pacífico"
32.0675,-116.157,"Pacífico"
17.77,-95.22,"Norteamérica"
32.88,-115.43,"Pacífico"
27.4415,-112.08,"Pacífico"
19.2632,-103.915,"Rivera"
16.58,-94.72,"Cocos"
15.9822,-95.1638,"Cocos"
19.4645,-102.062,"Rivera"
30.0447,-114.344,"Pacífico"
19.77,-104.12,"Rivera"
31.473,-116.199,"Pacífico"
22.8125,-102.579,"Norteamérica"
20.0837,-104.953,"Rivera"
15.3375,-94.7622,"Cocos"
16.2632,-98.1098,"Cocos"
28.5143,-100.318,"Norteamérica"
15.4408,-94.8705,"Cocos"
30.3565,-113.877,"Norteamérica"
27.4622,-111.568,"Pacífico"
31.5268,-115.54,"Pacífico"
19.4153,-104.643,"Rivera"
32.9,-115.47,"Pacífico"
32.2592,-115.256,"Pacífico"
19.0412,-98.9968,"Norteamérica"
15.0573,-93.5097,"Caribe"
32.24,-115.19,"Pacífico"
14.1723,-93.1345,"Caribe"
18.6838,-102.717,"Rivera"
18.5677,-104.322,"Rivera"
27.4577,-111.463,"Norteamérica"
18.3562,-103.333,"Rivera"
16.403,-98.4553,"Cocos"
31.22,-115.44,"Pacífico"
16.21,-98.37,"Cocos"
25.912,-99.179,"Norteamérica"
31.1693,-115.62,"Pacífico"
21.94,-101.12,"Norteamérica"
15.5272,-95.1523,"Cocos"
30.3825,-109.655,"Norteamérica"
14.5057,-92.2577,"Caribe"
13.8905,-93.0967,"Caribe"
31.9328,-117.085,"Pacífico"
17.737,-95.2838,"Norteamérica"
29.83,-113.918,"Pacífico"
32.6373,-115.571,"Pacífico"
16.6528,-94.943,"Cocos"
28.0023,-112.198,"Pacífico"
25.7027,-110.19,"Norteamérica"
18.6887,-105.689,"Rivera"
18.4712,-103.417,"Rivera"
16.3322,-91.6137,"Caribe"
18.9577,-102.878,"Rivera"
15.7292,-93.706,"Caribe"
31.7997,-116.136,"Pacífico"
19.5345,-108.924,"Pacífico"
31.172,-115.344,"Pacífico"
16.6885,-96.24,"Cocos"
15.9985,-98.0358,"Cocos"
14.1582,-93.3253,"Caribe"
22.016,-100.107,"Norteamérica"
17.2817,-94.419,"Norteamérica"
27.9258,-112.019,"Pacífico"
19.0072,-98.9758,"Norteamérica"
14.3865,-93.2005,"Caribe"
25.0133,-109.474,"Norteamérica"
28.84,-113.17,"Pacífico"
15.91,-99,"Cocos"
19.4652,-102.081,"Rivera"
19.2128,-104.502,"Rivera"
15.6323,-93.3445,"Caribe"
24.773,-110.887,"Pacífico"
14.9292,-94.0782,"Caribe"
16.6503,-94.7773,"Cocos"
16.5723,-98.4838,"Cocos"
17.6748,-94.6402,"Norteamérica"
19.4182,-102.158,"Rivera"
15.0318,-94.1343,"Caribe"
21.2737,-105.06,"Norteamérica"
27.8938,-111.946,"Pacífico"
32.07,-115.48,"Pacífico"
16.641,-98.6935,"Cocos"
27.772,-111.84,"Pacífico"
13.917,-91.721,"Caribe"
16.7572,-99.6315,"Cocos"
19.4363,-102.282,"Rivera"
32.11,-114.98,"Pacífico"
30.1195,-109.331,"Norteamérica"
22.336,-100.411,"Norteamérica"
18.3017,-102.6,"Rivera"
31.327,-115.649,"Pacífico"
30.7228,-114.179,"Pacífico"
13.5793,-93.1885,"Caribe"
18.134,-103.368,"Rivera"
15.92,-98.02,"Cocos"
19.5062,-104.885,"Rivera"
16.719,-94.089,"Caribe"
17.1523,-93.4225,"Caribe"
15.2,-93.82,"Caribe"
16.492,-99.3002,"Cocos"
30.3607,-109.78,"Norteamérica"
31.4,-115.52,"Pacífico"
17.1005,-95.0995,"Cocos"
16.5765,-98.4545,"Cocos"
17.88,-98.18,"Norteamérica"
31.1,-116.66,"Pacífico"
18.9488,-105.574,"Rivera"
15.81,-94.6425,"Cocos"
18.7,-104.62,"Rivera"
15.799,-99.3095,"Cocos"
30.52,-113.11,"Norteamérica"
16.2165,-98.1028,"Cocos"
19.028,-98.619,"Norteamérica"
15.5182,-93.7073,"Caribe"
14.2945,-92.2992,"Caribe"
14.8003,-92.7627,"Caribe"
19.177,-104.295,"Rivera"
18.205,-97.8283,"Norteamérica"
15.4547,-93.2925,"Caribe"
31.6283,-116.234,"Pacífico"
19.3992,-104.187,"Rivera"
19.4242,-102.206,"Rivera"
13.5235,-93.0732,"Caribe"
31.9185,-115.764,"Pacífico"
16.1887,-94.6273,"Cocos"
16.8973,-99.5378,"Cocos"
18.756,-103.631,"Rivera"
13.9867,-93.2602,"Caribe"
18.41,-103.12,"Rivera"
19.4848,-102.101,"Rivera"
15.2193,-94.4697,"Caribe"
18.8113,-104.282,"Rivera"
17.5328,-94.7927,"Norteamérica"
17.97,-98.79,"Norteamérica"
16.7688,-96.3308,"Cocos"
19.0703,-104.314,"Rivera"
14.5417,-92.75,"Caribe"
17.3755,-95.647,"Norteamérica"
19.3578,-104.385,"Rivera"
19.5872,-102.144,"Rivera"
19.7162,-104.511,"Rivera"
19.1545,-96.0013,"Norteamérica"
15.303,-94.6963,"Cocos"
18.2605,-103.404,"Rivera"
17.2728,-101.192,"Cocos"
17.8773,-99.691,"Cocos"
16.2097,-98.0487,"Cocos"
18.14,-103.2,"Rivera"
32.2133,-116.385,"Pacífico"
13.8132,-93.3438,"Caribe"
32.33,-115.23,"Pacífico"
20.6878,-106.171,"Rivera"
26.99,-108.19,"Norteamérica"
28.2977,-102.671,"Norteamérica"
27.2533,-111.242,"Norteamérica"
13.88,-93.1103,"Caribe"
19.4975,-102.168,"Rivera"
18.8182,-99.2087,"Norteamérica"
14.751,-94.4218,"Caribe"
18.5643,-101.051,"Rivera"
17.526,-94.807,"Norteamérica"
19.15,-104.27,"Rivera"
14.5543,-94.1797,"Caribe"
26.3913,-110.694,"Pacífico"
18.84,-96.59,"Norteamérica"
32.3633,-115.213,"Pacífico"
31.4182,-115.747,"Pacífico"
19.3875,-107.26,"Rivera"
17.4,-95.59,"Norteamérica"
31.6727,-115.188,"Pacífico"
27.9235,-112.077,"Pacífico"
15.6447,-98.6802,"Cocos"
27.3412,-112.04,"Pacífico"
17.3795,-94.9488,"Norteamérica"
14.8792,-92.6283,"Caribe"
24.0857,-110.151,"Pacífico"
16.5095,-95.0337,"Cocos"
19.519,-102.084,"Rivera"
17.6987,-94.6973,"Norteamérica"
16.2422,-98.1067,"Cocos"
32.14,-115,"Pacífico"
32.38,-115.38,"Pacífico"
18.5355,-105.447,"Rivera"
24.0615,-110.16,"Pacífico"
22.7655,-102.573,"Norteamérica"
19.5692,-109.265,"Pacífico"
17.89,-94.48,"Norteamérica"
19.4367,-102.17,"Rivera"
32.2003,-115.286,"Pacífico"
19.5835,-102.02,"Rivera"
32.87,-115.51,"Pacífico"
13.6217,-92.9423,"Caribe"
18.72,-102.46,"Rivera"
31.81,-115.82,"Pacífico"
32.6812,-115.574,"Pacífico"
19.4,-102.041,"Rivera"
32.9,-115.51,"Pacífico"
20.371,-105.12,"Rivera"
32,-116.91,"Pacífico"
19.7075,-104.412,"Rivera"
15.42,-93.51,"Caribe"
19.5028,-104.63,"Rivera"
17.5235,-94.3413,"Norteamérica"
15.0447,-94.0227,"Caribe"
13.955,-91.8863,"Caribe"
16.2675,-98.235,"Cocos"
32.23,-115.15,"Pacífico"
14.5372,-92.535,"Caribe"
15.0842,-94.4962,"Caribe"
18.006,-98.7495,"Norteamérica"
30.9535,-115.457,"Pacífico"
26.6428,-110.957,"Pacífico"
18.2553,-100.772,"Cocos"
16.28,-97.61,"Cocos"
17.14,-102.25,"Rivera"
24.7112,-109.242,"Norteamérica"
32.44,-115.3,"Pacífico"
30.4663,-111.078,"Norteamérica"
27.9188,-111.921,"Pacífico"
14.9763,-94.2755,"Caribe"
21.9923,-107.831,"Norteamérica"
13.9643,-93.1678,"Caribe"
17.4573,-94.9105,"Norteamérica"
24.2737,-99.1968,"Norteamérica"
19.9762,-104.488,"Rivera"
16.89,-100.2,"Cocos"
28.81,-113.19,"Pacífico"
19.4623,-102.063,"Rivera"
19.32,-104.64,"Rivera"
28.1648,-112.306,"Pacífico"
18.05,-102.38,"Rivera"
17.0643,-99.6098,"Cocos"
17.218,-94.2455,"Norteamérica"
15.99,-99.31,"Cocos"
30.1757,-113.603,"Norteamérica"
16.7535,-94.8658,"Cocos"
19.3895,-103.574,"Rivera"
14.9597,-94.342,"Caribe"
26.0677,-112.019,"Pacífico"
14.922,-92.9645,"Caribe"
27.5493,-111.594,"Pacífico"
15.5998,-93.4405,"Caribe"
31.4308,-115.544,"Pacífico"
17.4027,-94.9362,"Norteamérica"
14.11,-93.14,"Caribe"
23.9,-109.09,"Pacífico"
16.3358,-97.8918,"Cocos"
16.2222,-98.383,"Cocos"
17.044,-101.596,"Cocos"
16.1187,-98.4535,"Cocos"
15.5453,-93.3588,"Caribe"
30.9217,-115.574,"Pacífico"
16.69,-99.84,"Cocos"
19.5588,-102.199,"Rivera"
27.9085,-112.092,"Pacífico"
32.1972,-115.354,"Pacífico"
19.4533,-102.3,"Rivera"
19.4678,-102.046,"Rivera"
16.839,-94.2758,"Caribe"
14.3992,-92.122,"Caribe"
14.9272,-92.7713,"Caribe"
15.8938,-95.0585,"Cocos"
15.2683,-93.243,"Caribe"
16.7888,-98.0015,"Cocos"
17.0373,-100.255,"Cocos"
16.49,-93.9343,"Caribe"
19.2798,-97.4192,"Norteamérica"
14.9253,-93.089,"Caribe"
16.0562,-97.5698,"Cocos"
16.2025,-95.1613,"Cocos"
17.0533,-99.6202,"Cocos"
16.7703,-100.223,"Cocos"
17.0227,-98.5827,"Cocos"
16.1245,-95.061,"Cocos"
17.477,-94.6895,"Norteamérica"
17.4275,-95.0665,"Norteamérica"
17.0868,-101.032,"Cocos"
19.2717,-104.697,"Rivera"
29.9188,-113.77,"Norteamérica"
32.4027,-115.073,"Pacífico"
32.3282,-115.242,"Pacífico"
14.8172,-93.2073,"Caribe"
27.7713,-105.669,"Norteamérica"
20.8,-104.67,"Norteamérica"
18.1497,-103.451,"Rivera"
30.0973,-114.046,"Pacífico"
17.977,-98.494,"Norteamérica"
19.1927,-105.065,"Rivera"
31.38,-115.5,"Pacífico"
16.0663,-95.1522,"Cocos"
17.6877,-94.8957,"Norteamérica"
15.1672,-94.5133,"Caribe"
19.49,-99.22,"Norteamérica"
16.8235,-94.03,"Caribe"
16.2795,-94.6003,"Cocos"
14.504,-92.7122,"Caribe"
30.7562,-114.389,"Pacífico"
16.504,-99.7327,"Cocos"
19.4395,-104.246,"Rivera"
19.1225,-105.351,"Rivera"
27.8355,-105.267,"Norteamérica"
26.0655,-99.9693,"Norteamérica"
19.4377,-102.316,"Rivera"
17.51,-95.67,"Norteamérica"
29.8818,-113.732,"Norteamérica"
19.4873,-104.307,"Rivera"
19.054,-104.011,"Rivera"
14.42,-92.09,"Caribe"
17.3163,-94.105,"Norteamérica"
16.2817,-95.4338,"Cocos"
31.589,-115.967,"Pacífico"
27.91,-112.11,"Pacífico"
31.4573,-116.129,"Pacífico"
17.8602,-95.6693,"Norteamérica"
14.8138,-92.6278,"Caribe"
32,-116.1,"Pacífico"
16.3773,-98.3703,"Cocos"
30.36,-109.63,"Norteamérica"
15.4772,-95.0007,"Cocos"
20.3158,-98.8937,"Norteamérica"
27.504,-111.486,"Norteamérica"
15.7138,-93.7342,"Caribe"
16.5693,-93.783,"Caribe"
31.141,-115.889,"Pacífico"
27.8743,-111.928,"Pacífico"
15.2935,-92.8607,"Caribe"
15.5262,-93.5855,"Caribe"
18.1512,-103.443,"Rivera"
30.64,-105.36,"Norteamérica"
32.16,-115.8,"Pacífico"
16.2097,-97.6268,"Cocos"
17.93,-101.88,"Rivera"
18.5883,-102.167,"Rivera"
27.2072,-106.42,"Norteamérica"
19.579,-101.863,"Rivera"
15.917,-93.4698,"Caribe"
32.52,-115.28,"Pacífico"
16.3057,-97.6977,"Cocos"
30.0582,-114.122,"Pacífico"
17.8022,-95.338,"Norteamérica"
32.6108,-115.041,"Norteamérica"
18.661,-106.213,"Rivera"
30.0965,-113.834,"Norteamérica"
17.3853,-95.1018,"Norteamérica"
17.5397,-94.6072,"Norteamérica"
18.469,-102.949,"Rivera"
16.3087,-97.8645,"Cocos"
17.3673,-94.6112,"Norteamérica"
13.9543,-91.9633,"Caribe"
17.58,-95.58,"Norteamérica"
18.5935,-106.251,"Rivera"
16.3383,-93.1812,"Caribe"
16.7623,-94.1577,"Caribe"
18,-100,"Cocos"
15.759,-94.9635,"Cocos"
15.9488,-93.0685,"Caribe"
31.8813,-115.43,"Pacífico"
30.3787,-109.547,"Norteamérica"
18.553,-103.566,"Rivera"
19.664,-104.524,"Rivera"
30.3557,-109.571,"Norteamérica"
18.0172,-103.33,"Rivera"
15.5883,-94.9428,"Cocos"
16.7602,-96.3497,"Cocos"
16.2967,-98.2417,"Cocos"
29.29,-113.12,"Norteamérica"
18.3558,-103.203,"Rivera"
19.4442,-102.151,"Rivera"
18.86,-99.03,"Norteamérica"
27.57,-112.37,"Pacífico"
15.2648,-95.0165,"Cocos"
17.924,-102.366,"Rivera"
24.8515,-110.26,"Pacífico"
17.389,-94.7397,"Norteamérica"
19.33,-98.73,"Norteamérica"
15.7515,-93.772,"Caribe"
15.1215,-94.1522,"Caribe"
19.4245,-104.45,"Rivera"
18.2163,-103.451,"Rivera"
15.2158,-92.7897,"Caribe"
27.6472,-112.557,"Pacífico"
15.72,-94.06,"Caribe"
14.9582,-94.319,"Caribe"
19.3895,-99.153,"Norteamérica"
16.049,-98.0247,"Cocos"
19.0847,-98.8103,"Norteamérica"
15.1098,-93.6838,"Caribe"
19.5025,-102.097,"Rivera"
14.0422,-93.2898,"Caribe"
18.129,-103.383,"Rivera"
13.8178,-92.8692,"Caribe"
29.83,-109.39,"Norteamérica"
15.61,-94.02,"Caribe"
32.4072,-115.018,"Pacífico"
16.7225,-94.3815,"Cocos"
15.7305,-93.8595,"Caribe"
14.71,-92.23,"Caribe"
31.33,-116.1,"Pacífico"
19.4595,-105.462,"Rivera"
18.7115,-105.183,"Rivera"
16.2803,-99.7392,"Cocos"
16.79,-93.87,"Caribe"
19.4662,-102.297,"Rivera"
24.7653,-109.097,"Norteamérica"
16.8825,-100.037,"Cocos"
17.46,-94.91,"Norteamérica"
19.4537,-102.238,"Rivera"
25.9642,-110.204,"Norteamérica"
19.15,-104.02,"Rivera"
16.289,-97.202,"Cocos"
15.0795,-93.6705,"Caribe"
19.4248,-102.18,"Rivera"
16.2262,-98.0847,"Cocos"
14.9108,-92.9722,"Caribe"
25.1828,-100.393,"Norteamérica"
16.51,-95.06,"Cocos"
30.707,-114.219,"Pacífico"
30.091,-113.727,"Norteamérica"
17.3875,-94.6955,"Norteamérica"
19.2145,-102.845,"Rivera"
31.741,-116.219,"Pacífico"
27.51,-111.52,"Pacífico"
17.0543,-100.663,"Cocos"
17.5437,-94.7235,"Norteamérica"
18.5215,-103.27,"Rivera"
26.6308,-110.802,"Pacífico"
18.2903,-103.152,"Rivera"
14.21,-92.89,"Caribe"
27.4938,-111.372,"Norteamérica"
17.83,-102.7,"Rivera"
31.4708,-115.532,"Pacífico"
18.7263,-102.44,"Rivera"
15.0122,-94.404,"Caribe"
16.367,-95.363,"Cocos"
14.39,-92.59,"Caribe"
29.5942,-113.981,"Pacífico"
16.96,-100.19,"Cocos"
18.0738,-101.679,"Cocos"
13.6963,-92.9585,"Caribe"
18.09,-99.09,"Cocos"
16.1867,-98.601,"Cocos"
15.01,-92.93,"Caribe"
18.0833,-103.37,"Rivera"
15.3755,-94.029,"Caribe"
14.8128,-92.3415,"Caribe"
17.3863,-100.68,"Cocos"
24.51,-108.53,"Norteamérica"
19.6627,-104.107,"Rivera"
31.1035,-115.76,"Pacífico"
16.87,-100.12,"Cocos"
16.09,-97.39,"Cocos"
16.559,-95.1772,"Cocos"
18.3003,-98.3657,"Norteamérica"
16.012,-98.0027,"Cocos"
14.05,-91.51,"Caribe"
15.3323,-94.587,"Cocos"
15.4015,-93.0958,"Caribe"
26.1603,-99.7898,"Norteamérica"
18.054,-97.9723,"Norteamérica"
18.1428,-98.559,"Norteamérica"
19.72,-109.36,"Pacífico"
19.57,-109.03,"Pacífico"
15.2227,-94.2648,"Caribe"
15.9285,-97.539,"Cocos"
14.1245,-92.1492,"Caribe"
16.8763,-100.26,"Cocos"
24.1852,-110.116,"Pacífico"
15.44,-94.48,"Caribe"
14.4172,-94.3855,"Caribe"
13.64,-92.78,"Caribe"
14.7635,-93.9195,"Caribe"
31.7295,-115.865,"Pacífico"
15.2428,-94.5098,"Caribe"
17.5768,-94.533,"Norteamérica"
30.7205,-114.163,"Pacífico"
14.4362,-91.6575,"Caribe"
30.1718,-113.716,"Norteamérica"
15.02,-94.29,"Caribe"
18.6133,-104.023,"Rivera"
19.875,-104.508,"Rivera"
15.1612,-92.0023,"Caribe"
28.72,-112.7,"Norteamérica"
30.5108,-114.326,"Pacífico"
15.1723,-93.6672,"Caribe"
19.8358,-104.979,"Rivera"
16.25,-98.2,"Cocos"
17.6023,-95.686,"Norteamérica"
15.44,-105.17,"Rivera"
15.0488,-93.1268,"Caribe"
18.067,-103.453,"Rivera"
19.6837,-104.455,"Rivera"
16.52,-94.18,"Caribe"
18.1187,-103.288,"Rivera"
16.23,-98.06,"Cocos"
24.3293,-110.215,"Pacífico"
14.5862,-92.2705,"Caribe"
16.2612,-98.152,"Cocos"
17.3155,-95.1185,"Cocos"
19.8727,-105.19,"Rivera"
16.1833,-95.1828,"Cocos"
14.3023,-93.2075,"Caribe"
26.54,-110.22,"Norteamérica"
16.44,-98.18,"Cocos"
31.0233,-115.237,"Pacífico"
17.43,-102.07,"Cocos"
19.2463,-104.238,"Rivera"
17.1765,-100.813,"Cocos"
31.3037,-114.44,"Pacífico"
14.9948,-94.1365,"Caribe"
27.617,-111.545,"Norteamérica"
19.3277,-104.42,"Rivera"
15.0903,-93.488,"Caribe"
14.6663,-93.166,"Caribe"
16.382,-98.0922,"Cocos"
29.9885,-113.874,"Pacífico"
32.16,-114.98,"Pacífico"
16.2307,-98.1035,"Cocos"
19.3108,-104.917,"Rivera"
31.1167,-115.963,"Pacífico"
16.8577,-101.5,"Cocos"
17.25,-94.22,"Norteamérica"
15.3673,-94.2413,"Caribe"
30.6913,-114.073,"Pacífico"
32.44,-115.07,"Pacífico"
15.3698,-94.7127,"Cocos"
16.46,-98.48,"Cocos"
31.7588,-114.908,"Pacífico"
16.257,-98.109,"Cocos"
18.1682,-103.416,"Rivera"
31.2207,-115.779,"Pacífico"
16.8033,-99.6227,"Cocos"
18.4498,-103.073,"Rivera"
32.4818,-115.176,"Pacífico"
31.4678,-115.186,"Pacífico"
16.2,-95.86,"Cocos"
15.4653,-93.1193,"Caribe"
15.1288,-94.4657,"Caribe"
17.7177,-95.5738,"Norteamérica"
32.339,-115.149,"Pacífico"
14.7787,-93.5438,"Caribe"
18.25,-101.99,"Rivera"
31.7085,-116.693,"Pacífico"
14.2018,-93.2202,"Caribe"
28.03,-112.05,"Pacífico"
19.5988,-102.14,"Rivera"
15.4883,-94.8985,"Cocos"
19.2095,-104.08,"Rivera"
16.7413,-94.7253,"Cocos"
17.2558,-94.9603,"Cocos"
30.0458,-113.717,"Norteamérica"
16.5935,-93.5675,"Caribe"
16.4015,-94.9465,"Cocos"
17.7732,-103.221,"Rivera"
31.2385,-115.611,"Pacífico"
31.0345,-115.511,"Pacífico"
27.5597,-111.585,"Pacífico"
15.9128,-92.7862,"Caribe"
13.9053,-93.4077,"Caribe"
24.88,-109.32,"Norteamérica"
19.2435,-104.09,"Rivera"
21.2075,-99.8348,"Norteamérica"
19.5138,-104.334,"Rivera"
16.0228,-94.2388,"Caribe"
17.2652,-94.0832,"Norteamérica"
19.04,-88.08,"Norteamérica"
18.836,-99.0295,"Norteamérica"
30.8325,-114.297,"Pacífico"
15.92,-98.68,"Cocos"
16.5023,-97.9135,"Cocos"
31.5268,-115.605,"Pacífico"
15.0273,-94.8287,"Cocos"
15.059,-94.2033,"Caribe"
15.0022,-94.2183,"Caribe"
15.7492,-93.8742,"Caribe"
16.3602,-94.1182,"Caribe"
19.68,-103.34,"Rivera"
17.5557,-94.6722,"Norteamérica"
31.42,-115.58,"Pacífico"
24.6563,-99.2333,"Norteamérica"
19.3308,-103.804,"Rivera"
16.85,-93.94,"Caribe"
14.1285,-91.992,"Caribe"
31.92,-116.13,"Pacífico"
27.26,-111.5,"Pacífico"
29.7665,-114.004,"Pacífico"
15.7415,-92.6305,"Caribe"
14.1792,-93.9482,"Caribe"
15.7843,-93.3022,"Caribe"
21.1,-104.806,"Norteamérica"
15.9497,-98.91,"Cocos"
19.0547,-98.613,"Norteamérica"
14.44,-92.51,"Caribe"
22.2957,-99.4298,"Norteamérica"
31.484,-115.545,"Pacífico"
14.76,-93.17,"Caribe"
13.86,-91.85,"Caribe"
27.8862,-106.273,"Norteamérica"
16.5425,-98.9852,"Cocos"
29.895,-113.849,"Pacífico"
16.85,-94,"Caribe"
14.6487,-93.0957,"Caribe"
16.2503,-97.8707,"Cocos"
16.0938,-96.9753,"Cocos"
18.9088,-102.377,"Rivera"
17.18,-100.48,"Cocos"
18.1677,-103.48,"Rivera"
18.1598,-103.479,"Rivera"
27.0017,-112.242,"Pacífico"
18.1388,-103.293,"Rivera"
32.27,-115.3,"Pacífico"
27.7577,-111.837,"Pacífico"
18.1955,-103.578,"Rivera"
15.87,-96.49,"Cocos"
17.5355,-95.7405,"Norteamérica"
16.1713,-97.4743,"Cocos"
17.973,-98.218,"Norteamérica"
17.4063,-95.0927,"Norteamérica"
30.707,-114.219,"Pacífico"
17.3602,-101.641,"Cocos"
19.111,-104.503,"Rivera"
15.5403,-93.5773,"Caribe"
22.8138,-102.582,"Norteamérica"
32.4718,-116.332,"Pacífico"
14.7763,-93.3033,"Caribe"
16.0133,-97.013,"Cocos"
16.1808,-98.9853,"Cocos"
16.1672,-97.2152,"Cocos"
14.8228,-92.991,"Caribe"
14.9243,-93.2713,"Caribe"
33.257,-117.299,"Pacífico"
14.0905,-92.9528,"Caribe"
25.1465,-98.4687,"Norteamérica"
15.0218,-92.3608,"Caribe"
15.557,-95.8465,"Cocos"
17.4375,-94.9495,"Norteamérica"
17.533,-94.22,"Norteamérica"
14.811,-93.8343,"Caribe"
17.2595,-94.7465,"Cocos"
15.066,-92.0732,"Caribe"
